"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"21195","5","23","74","0","2024","A","",97,555,28201497,8176300,249287,977,50814,"",0.77,0.51,0.47,0.63,0.75,0.92,0.92,"",4,4.3,58,11.7,3831288,15.7,1169792,16.7,2479,1.0,33,3.5,1738,3.5
"21197","5","23","74","0","2024","A","N",28,0,0,0,0,0,0,"N",1.19,0,0,0,0,0,0,"N",3,12.0,0,0,0,0,0,0,0,0,0,0,0,0
"21199","5","23","74","0","2024","A","",158,1223,64367428,17163745,496899,1012,52613,"",0.94,0.89,0.91,0.76,0.96,1.02,1.02,"",0,0.0,96,8.5,6981452,12.2,1518304,9.7,198706,66.6,33,3.4,1713,3.4
"21201","5","23","74","0","2024","A","N",6,0,0,0,0,0,0,"N",1.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21203","5","23","74","0","2024","A","N",28,0,0,0,0,0,0,"N",1.29,0,0,0,0,0,0,"N",2,7.7,0,0,0,0,0,0,0,0,0,0,0,0
"21205","5","23","74","0","2024","A","N",48,0,0,0,0,0,0,"N",0.76,0,0,0,0,0,0,"N",5,11.6,0,0,0,0,0,0,0,0,0,0,0,0
"21207","5","23","74","0","2024","A","N",40,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21209","5","23","74","0","2024","A","",138,661,43638268,12166840,385548,1270,66044,"",0.97,0.40,0.34,0.41,0.59,0.85,0.85,"",8,6.2,-27,-3.9,-1696446,-3.7,-1621300,-11.8,38415,11.1,3,0.2,166,0.3
"21211","5","23","74","0","2024","A","",157,817,52266527,12261966,290263,1230,63980,"",1.27,0.94,1.02,0.80,0.77,1.08,1.08,"",9,6.1,130,18.9,10360549,24.7,1356685,12.4,111397,62.3,57,4.9,2996,4.9
"21213","5","23","74","0","2024","A","",61,383,23712690,6285264,196438,1191,61913,"",1.11,0.80,0.89,0.71,0.85,1.11,1.11,"",5,8.9,-13,-3.3,-10890796,-31.5,-1898388,-23.2,-66972,-25.4,-489,-29.1,-25470,-29.1
"21215","5","23","74","0","2024","A","",77,235,13040853,3789454,104704,1067,55493,"",2.25,2.00,2.25,2.43,2.53,1.12,1.12,"",2,2.7,27,13.0,2153758,19.8,601176,18.9,62348,147.2,59,5.9,3088,5.9
"21217","5","23","74","0","2024","A","N",77,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,"N",5,6.9,0,0,0,0,0,0,0,0,0,0,0,0
"21219","5","23","74","0","2024","A","",23,145,10232279,2619578,89451,1361,70771,"",0.91,0.98,1.35,1.15,1.55,1.38,1.38,"",-1,-4.2,20,16.0,2160876,26.8,650008,33.0,25400,39.7,114,9.1,5940,9.2
"21221","5","23","74","0","2024","A","",35,130,5536442,2036126,81836,820,42615,"",1.27,0.85,0.82,0.94,1.37,0.97,0.97,"",-1,-2.8,9,7.4,758587,15.9,287117,16.4,14579,21.7,63,8.3,3264,8.3
"21223","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",17.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"21223","5","23","74","0","2024","A","",26,81,5093968,1821711,53290,1206,62695,"",2.06,1.44,1.40,2.05,2.32,0.97,0.97,"",2,8.3,-18,-18.2,88226,1.8,-297605,-14.0,8525,19.0,238,24.6,12344,24.5
"21225","5","23","74","0","2024","A","",25,152,9587787,2719280,79370,1211,62974,"",0.82,0.55,0.53,0.57,0.80,0.96,0.96,"",2,8.7,17,12.6,1288363,15.5,539797,24.8,53860,211.1,28,2.4,1459,2.4
"21227","5","23","74","0","2024","A","",390,3643,255181429,54458097,1888093,1347,70053,"",0.94,0.98,1.15,0.88,1.07,1.18,1.18,"",26,7.1,256,7.6,33047260,14.9,4738067,9.5,438501,30.2,86,6.8,4459,6.8
"21229","5","23","74","0","2024","A","",43,334,21781736,4750223,154835,1255,65264,"",1.53,1.74,2.06,1.49,1.99,1.18,1.18,"",5,13.2,39,13.2,2319862,11.9,533850,12.7,-1618,-1.0,-12,-0.9,-615,-0.9
"21231","5","23","74","0","2024","A","",25,55,2465271,916235,60232,863,44891,"",0.71,0.20,0.21,0.23,0.58,1.06,1.06,"",4,19.0,7,14.6,501849,25.6,296538,47.9,28489,89.7,75,9.5,3915,9.6
"21233","5","23","74","0","2024","A","",30,424,32099016,7582432,127542,1456,75690,"",1.31,3.00,4.03,3.49,2.51,1.34,1.34,"",1,3.4,45,11.9,5717984,21.7,1455559,23.8,61700,93.7,118,8.8,6114,8.8
"21235","5","23","74","0","2024","A","",49,212,10458966,3263793,130042,948,49277,"",0.61,0.28,0.28,0.33,0.55,0.99,0.99,"",6,14.0,-9,-4.1,-97853,-0.9,-47927,-1.4,4135,3.3,31,3.4,1598,3.4
"21237","5","23","74","0","2024","A","N",5,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"21239","5","23","74","0","2024","A","",84,383,24880255,5899921,177606,1249,64947,"",1.00,0.73,0.84,0.72,0.87,1.15,1.15,"",10,13.5,9,2.4,4046406,19.4,582817,11.0,12152,7.3,178,16.6,9279,16.7
"21999","5","23","74","0","2024","A","",292,2219,177048440,42632456,1937757,1534,79773,"",0.79,1.09,0.95,0.96,1.42,0.87,0.87,"",-37,-11.2,-241,-9.8,-12866818,-6.8,-4337913,-9.2,-300585,-13.4,49,3.3,2556,3.3
"22000","2","23","54","0","2024","A","",65,3964,246349875,0,0,1195,62149,"",2.74,4.39,4.88,0.00,0.00,1.11,1.11,"",1,1.6,110,2.9,21748101,9.7,0,0.0,0,0.0,74,6.6,3876,6.7
"22000","3","23","54","0","2024","A","N",179,0,0,0,0,0,0,"N",3.26,0,0,0,0,0,0,"N",-1,-0.6,0,0,0,0,0,0,0,0,0,0,0,0
"22000","5","23","54","0","2024","A","",12724,140211,11348189696,1884274706,45697077,1556,80936,"",1.05,1.39,1.71,1.57,1.80,1.23,1.23,"",-57,-0.4,8959,6.8,1492049043,15.1,176399182,10.3,6002667,15.1,112,7.8,5843,7.8
"22001","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",4.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22001","3","23","74","0","2024","A","",4,83,2517755,0,0,584,30365,"",7.74,8.19,6.29,0.00,0.00,0.77,0.77,"",0,0.0,-7,-7.8,-185421,-6.9,0,0.0,0,0.0,3,0.5,162,0.5
"22001","5","23","74","0","2024","A","",148,1080,80808881,13165142,316015,1439,74852,"",1.30,1.43,2.21,1.53,1.75,1.55,1.55,"",2,1.4,1,0.1,7071992,9.6,309637,2.4,14388,4.8,125,9.5,6540,9.6
"22003","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",14.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22003","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",6.39,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"22003","5","23","74","0","2024","A","",22,40,1685512,424174,9628,812,42226,"",0.64,0.10,0.08,0.16,0.21,0.79,0.79,"",0,0.0,2,5.3,469270,38.6,-5489,-1.3,640,7.1,196,31.8,10220,31.9
"22005","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",1.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22005","3","23","74","0","2024","A","",4,173,9631078,0,0,1070,55617,"",2.88,4.85,4.30,0.00,0.00,0.88,0.88,"",0,0.0,2,1.2,988279,11.4,0,0.0,0,0.0,95,9.7,4926,9.7
"22005","5","23","74","0","2024","A","",405,9756,830158711,144213428,3881428,1636,85091,"",1.33,3.67,4.06,3.73,3.84,1.10,1.11,"",0,0.0,-179,-1.8,43144211,5.5,6777599,4.9,355229,10.1,113,7.4,5874,7.4
"22007","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",19.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22007","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",8.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22007","5","23","74","0","2024","A","",32,525,37614121,7500710,133648,1379,71691,"",1.24,2.54,2.95,3.02,2.38,1.16,1.16,"",2,6.7,63,13.6,8589959,29.6,1384476,22.6,29357,28.1,171,14.2,8857,14.1
"22009","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",6.96,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22009","3","23","74","0","2024","A","",4,65,1702363,0,0,505,26258,"",12.05,9.42,6.65,0.00,0.00,0.71,0.71,"",-1,-20.0,-4,-5.8,189274,12.5,0,0.0,0,0.0,83,19.7,4303,19.6
"22009","5","23","74","0","2024","A","",99,692,39045312,7097990,132647,1085,56437,"",1.36,1.35,1.67,1.43,1.40,1.24,1.24,"",7,7.6,50,7.8,2864965,7.9,-274475,-3.7,-10158,-7.1,1,0.1,59,0.1
"22011","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",7.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22011","3","23","74","0","2024","A","",7,65,2260942,381603,2975,666,34606,"",23.05,10.18,8.06,45.53,62.25,0.79,0.79,"",0,0.0,2,3.2,68803,3.1,17319,4.8,1298,77.4,-8,-1.2,-422,-1.2
"22011","5","23","74","0","2024","A","",96,467,26894072,7457013,154362,1107,57558,"",1.44,0.98,1.05,1.37,1.59,1.07,1.07,"",2,2.1,-27,-5.5,-585281,-2.1,-845277,-10.2,-21530,-12.2,36,3.4,1885,3.4
"22013","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",21.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22013","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",18.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22013","5","23","74","0","2024","A","",14,40,1979470,438129,9927,956,49694,"",0.58,0.20,0.18,0.18,0.18,0.90,0.90,"",0,0.0,3,8.1,423745,27.2,55211,14.4,1315,15.3,151,18.8,7836,18.7
"22015","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",1.78,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22015","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",1.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22015","5","23","74","0","2024","A","",312,2067,128640549,23032834,389024,1197,62248,"",1.09,0.89,0.99,0.89,0.79,1.11,1.11,"",8,2.6,236,12.9,21264683,19.8,3148206,15.8,51510,15.3,69,6.1,3615,6.2
"22017","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22017","3","23","74","0","2024","A","",4,136,6361042,0,0,902,46916,"",1.43,1.78,1.65,0.00,0.00,0.93,0.93,"",0,0.0,0,0.0,330052,5.5,0,0.0,0,0.0,48,5.6,2489,5.6
"22017","5","23","74","0","2024","A","",629,4901,309099717,48685289,820973,1213,63065,"",1.02,0.86,0.88,0.82,0.72,1.02,1.02,"",-11,-1.7,-98,-2.0,5532338,1.8,-3486922,-6.7,-107950,-11.6,45,3.9,2339,3.9
"22019","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22019","3","23","74","0","2024","A","",5,113,4427697,0,0,755,39241,"",2.33,1.81,1.31,0.00,0.00,0.73,0.73,"",0,0.0,2,1.8,304053,7.4,0,0.0,0,0.0,42,5.9,2147,5.8
"22019","5","23","74","0","2024","A","",625,8655,630979409,105519137,2629638,1402,72906,"",1.33,1.86,2.05,1.92,2.39,1.10,1.10,"",-18,-2.8,276,3.3,-15409877,-2.4,-24539484,-18.9,-780596,-22.9,-82,-5.5,-4239,-5.5
"22021","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",28.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22021","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",12.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22021","5","23","74","0","2024","A","N",17,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,"N",-2,-10.5,0,0,0,0,0,0,0,0,0,0,0,0
"22023","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",41.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22023","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",17.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22023","5","23","74","0","2024","A","",29,1262,100626184,20961322,686669,1533,79735,"",2.36,6.00,3.83,6.89,5.91,0.64,0.64,"",-6,-17.1,-353,-21.9,-27833860,-21.7,-4971944,-19.2,-135247,-16.5,3,0.2,189,0.2
"22025","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",23.93,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22025","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",20.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22025","5","23","74","0","2024","A","",17,208,11616393,2456704,44051,1076,55960,"",0.80,1.75,2.34,1.94,1.32,1.34,1.34,"",-1,-5.6,19,10.1,1571559,15.6,195617,8.7,2254,5.4,52,5.1,2719,5.1
"22027","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",24.01,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22027","3","23","74","0","2024","A","N",3,0,0,0,0,0,0,"N",31.17,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22027","5","23","74","0","2024","A","",14,55,5207172,758795,9771,1821,94676,"",0.66,0.35,0.65,0.66,0.49,1.86,1.86,"",0,0.0,4,7.8,-975918,-15.8,147133,24.1,1901,24.2,-530,-22.5,-27560,-22.5
"22029","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",13.52,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22029","3","23","74","0","2024","A","N",3,0,0,0,0,0,0,"N",17.55,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22029","5","23","74","0","2024","A","",22,163,8220890,2125995,49794,972,50538,"",0.59,0.59,0.60,0.73,0.69,1.03,1.02,"",-1,-4.3,16,10.9,1393408,20.4,475136,28.8,12656,34.1,79,8.8,4093,8.8
"22031","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",10.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22031","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",8.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22031","5","23","74","0","2024","A","",80,1392,97692742,19170700,465788,1350,70182,"",1.58,3.15,3.09,3.58,3.25,0.98,0.98,"",0,0.0,250,21.9,23297093,31.3,4127180,27.4,135216,40.9,97,7.7,5023,7.7
"22033","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22033","3","23","74","0","2024","A","",9,486,22617268,0,0,896,46578,"",1.33,2.55,2.03,0.00,0.00,0.80,0.80,"",0,0.0,-34,-6.5,-987528,-4.2,0,0.0,0,0.0,23,2.6,1177,2.6
"22033","5","23","74","0","2024","A","",1537,30414,2802008925,502515552,14604113,1772,92129,"",1.03,2.14,2.75,2.93,3.41,1.29,1.29,"",-36,-2.3,3282,12.1,413232636,17.3,107159636,27.1,3594199,32.6,79,4.7,4087,4.6
"22035","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",38.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22035","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",33.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22035","5","23","74","0","2024","A","",4,7,263007,93713,2398,731,38025,"",0.30,0.09,0.08,0.11,0.11,0.85,0.85,"",1,33.3,2,40.0,91837,53.7,24192,34.8,671,38.9,50,7.3,2611,7.4
"22037","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",16.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22037","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",7.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22037","5","23","74","0","2024","A","",42,229,16641140,3296659,35928,1395,72563,"",1.35,0.85,1.00,1.62,1.06,1.17,1.17,"",-4,-8.7,35,18.0,4843306,41.1,769536,30.5,-6779,-15.9,225,19.2,11697,19.2
"22039","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",10.11,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22039","3","23","74","0","2024","A","",4,73,2400708,96247,1741,630,32737,"",17.50,13.24,11.38,14.36,39.10,0.86,0.86,"",0,0.0,0,0.0,251612,11.7,-7477,-7.2,-95,-5.2,61,10.7,3162,10.7
"22039","5","23","74","0","2024","A","",46,193,9867589,2072136,33113,984,51172,"",0.91,0.47,0.51,0.48,0.37,1.09,1.09,"",-4,-8.0,42,27.8,3674871,59.3,649970,45.7,18354,124.4,197,25.0,10228,25.0
"22041","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",13.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22041","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",11.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22041","5","23","74","0","2024","A","",37,118,4343560,1274840,28795,707,36758,"",0.97,0.48,0.43,0.56,0.68,0.89,0.89,"",2,5.7,-8,-6.3,-48795,-1.1,-69950,-5.2,1134,4.1,36,5.4,1875,5.4
"22043","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",22.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22043","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",9.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22043","5","23","74","0","2024","A","",36,189,14015469,2011837,47354,1427,74189,"",1.58,1.05,1.31,1.40,1.19,1.24,1.24,"",1,2.9,5,2.7,1102355,8.5,-163321,-7.5,6916,17.1,79,5.9,4073,5.8
"22045","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",3.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22045","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",2.98,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22045","5","23","74","0","2024","A","",128,1490,105334736,16150959,228330,1360,70706,"",0.87,1.18,1.36,1.08,0.74,1.15,1.15,"",-7,-5.2,105,7.6,16893104,19.1,1475445,10.1,-2274,-1.0,132,10.7,6857,10.7
"22047","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",7.98,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22047","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",6.91,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22047","5","23","74","0","2024","A","",89,2726,240542535,41585031,1344276,1697,88248,"",1.40,3.15,2.96,3.65,4.25,0.94,0.94,"",-5,-5.3,221,8.8,60631073,33.7,15230002,57.8,538554,66.8,316,22.9,16413,22.8
"22049","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",20.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22049","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",8.72,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22049","5","23","74","0","2024","A","N",26,0,0,0,0,0,0,"N",1.03,0,0,0,0,0,0,"N",1,4.0,0,0,0,0,0,0,0,0,0,0,0,0
"22051","2","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22051","3","23","74","0","2024","A","",10,486,27424242,0,0,1085,56419,"",1.78,3.73,3.77,0.00,0.00,1.01,1.01,"",0,0.0,-2,-0.4,2014155,7.9,0,0.0,0,0.0,83,8.3,4340,8.3
"22051","5","23","74","0","2024","A","",1386,11221,823895707,123382380,2095916,1412,73425,"",1.12,1.16,1.24,1.00,0.88,1.07,1.07,"",-14,-1.0,23,0.2,62337458,8.2,2611536,2.2,86763,4.3,104,8.0,5415,8.0
"22053","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",8.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22053","3","23","74","0","2024","A","",5,32,1125442,0,0,668,34718,"",17.66,5.66,5.15,0.00,0.00,0.90,0.90,"",0,0.0,2,6.7,177709,18.8,0,0.0,0,0.0,50,8.1,2591,8.1
"22053","5","23","74","0","2024","A","",74,470,23701248,4826059,54679,970,50455,"",1.19,1.12,1.19,1.09,0.73,1.07,1.07,"",-7,-8.6,34,7.8,1699095,7.7,457793,10.5,4969,10.0,-1,-0.1,-18,0.0
"22055","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22055","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22055","5","23","74","0","2024","A","",870,6947,511099065,80972335,1320269,1415,73568,"",0.93,0.96,1.14,0.92,0.77,1.18,1.18,"",15,1.8,501,7.8,71392623,16.2,4752183,6.2,56190,4.4,103,7.9,5354,7.8
"22057","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",2.96,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22057","3","23","74","0","2024","A","",4,137,5993798,0,0,839,43618,"",5.13,5.58,4.15,0.00,0.00,0.74,0.74,"",0,0.0,4,3.0,476361,8.6,0,0.0,0,0.0,43,5.4,2237,5.4
"22057","5","23","74","0","2024","A","",195,2940,217865017,28377968,452263,1425,74106,"",1.14,1.61,1.65,1.37,1.32,1.03,1.03,"",6,3.2,70,2.4,14964269,7.4,740375,2.7,-21378,-4.5,65,4.8,3411,4.8
"22059","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",13.96,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22059","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",12.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22059","5","23","74","0","2024","A","",27,116,4784742,1154889,26117,791,41130,"",0.74,0.47,0.37,0.45,0.51,0.78,0.79,"",-1,-3.6,7,6.4,391727,8.9,76121,7.1,-490,-1.8,15,1.9,765,1.9
"22061","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",4.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22061","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",3.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22061","5","23","74","0","2024","A","",115,846,45497260,8874599,138264,1034,53758,"",0.98,0.87,0.94,0.85,0.69,1.08,1.08,"",-3,-2.5,3,0.4,933402,2.1,233545,2.7,8379,6.5,17,1.7,884,1.7
"22063","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",2.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22063","3","23","74","0","2024","A","",3,98,4081729,0,0,800,41615,"",2.72,4.47,4.60,0.00,0.00,1.03,1.03,"",0,0.0,0,0.0,199563,5.1,0,0.0,0,0.0,40,5.3,2102,5.3
"22063","5","23","74","0","2024","A","",475,2645,183769531,30180557,440153,1336,69487,"",1.96,1.62,2.27,1.58,1.18,1.40,1.40,"",18,3.9,17,0.6,3144896,1.7,91854,0.3,-22372,-4.8,14,1.1,752,1.1
"22065","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",24.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22065","3","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",10.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22065","5","23","74","0","2024","A","",6,17,513777,159298,634,590,30673,"",0.29,0.10,0.07,0.09,0.01,0.74,0.74,"",1,20.0,0,0.0,27868,5.7,5552,3.6,136,27.3,29,5.2,1518,5.2
"22067","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",11.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22067","3","23","74","0","2024","A","N",3,0,0,0,0,0,0,"N",14.85,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0
"22067","5","23","74","0","2024","A","",50,287,19113505,3483671,92090,1281,66598,"",1.13,0.88,1.23,0.95,0.97,1.39,1.39,"",0,0.0,4,1.4,1055869,5.8,-97694,-2.7,-594,-0.6,56,4.6,2884,4.5
"22069","2","23","74","0","2024","A","N",1,0,0,0,0,0,0,"N",6.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22069","3","23","74","0","2024","A","N",2,0,0,0,0,0,0,"N",5.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"22069","5","23","74","0","2024","A","",78,503,25397701,5708030,111779,971,50492,"",0.95,0.67,0.69,0.74,0.59,1.02,1.02,"",0,0.0,21,4.4,2411170,10.5,696678,13.9,26751,31.5,53,5.8,2761,5.8
